Vinkeveen en Waverveen.,11048
de Werken en Sleeuwijk.,10116
Hazerswoude.,11257
Voerendael.,11341
Losse,11166
Benschop.,11330
Brunssum.,10533
Middelharnis.,11067
Midwolde,10356
Dokkum.,10198
Tegelen.,11333
Veghel.,10985
Zoeterwoude.,11074
Willeskop.,10758
Ammerzoden.,10151
Opsterland.,10005
Winschoten.,10453
Borkel,10432
Zwaluwe,10093
Capelle aan den IJssel.,11248
Tull en 't Waal (Geene kom),11022
Everdingen.,10638
Nieuwe-Schans,10008
Aengwirden.,10157
Standaarbuiten.,11212
Abbenbroek.,11026
Oeffelt.,10360
Eenrum.,10904
Huizen.,11170
Barendrecht (Oost- en West-).,10943
s Heer Arendskerke,10875
Wijk aan Zee en Duin.,11366
Smallingerland.,10405
Graauw en Langendam.,10312
Heerlen.,10902
Staphorst.,11362
Oudewater.,10188
Lonneker (Geene kom),11045
Soest (Geene kom),11021
Stolwijk.,11250
Bolsward.,10865
Montfoort.,10033
Bommel (Zalt-).,10744
Assendelft.,11373
Hengstdijk.,10636
Wijchen.,10723
Ulestraten.,11220
Haaften.,10125
Zwollerkerspel.,10654
Zeijst.,10324
Oost-Dongeradeel.,11102
Oostelbeers,11161
Schinveld.,10492
Nieuwkuik c.a.,11278
Emmikhoven en Waardhuizen,10071
Domburg.,10236
Berkel c.a.,10749
Zullichem,11036
Dwingelo,10331
Dodewaard.,10647
Zuidholland.,10316
Kloosterburen.,10628
Overslag.,10730
Grafhorst.,10224
Nieuwenhagen.,10088
Montfort.,10266
Ankeveen.,10936
Bergenopzoom,11037
Groningen.,10426
Doniawerstal.,10086
Hoogland (Geene kom),10545
Avereest (Geene kom),11190
Rijekholt.,10824
s Gravendeel.,10052
Leerdam.,10685
Nieuwkuik,11278
Hoogvliet.,10348
Dantumadeel.,10650
Vuren.,11376
Wisch.,10318
Hulst.,11408
Doniawerstel,10086
Woerden.,10974
Scherpenzeel.,11146
Schoonrewoerd.,10214
Egmond binnen,10989
Heemstede.,11288
Nieuw- en St. Joostland.,11340
Arcen en Velden.,10202
Leerbroek.,10465
Wilsum.,10194
Helle.,10205
Deil.,10057
Ameland.,11153
Bocholtz.,10986
St. Michielsgestel,10496
Gilze c.a.,10535
Graauw,11409
Sloten (Nh.),10867
Axel.,11289
Utrecht.,10722
Amerongen.,11372
Aalsmeer.,11264
Termunten.,11023
Stoutenburg (Geene kom),10438
Boosteren.,10877
Oudelande.,11139
Meerssen.,10494
Hemelumer Oldephaert,10334
Kuinre.,11148
Sas van Gent.,11405
Scheemda.,10711
Warder.,11073
Menaldumadeel.,11144
Holten.,11246
Hendrik-Ido-Ambacht.,10416
t Bildt,10128
Loonopzand,11259
Wittem.,11371
Doorwerth.,11304
Hardinxveld.,10167
Nieuw en St. Joosland,11340
Ovezand,11422
Hoek.,10038
Etten c.a.,11269
Jisp.,10481
Ottersun.,10862
Egmond binnen.,10989
Merkelbeek.,10763
Maasdam.,11019
Tiel.,10027
Rijnsaterwoude.,11129
Valkenburg.,11077
Driewegen.,11115
Overasselt (Geene kom),10952
Grathem.,11008
Beers.,11410
Waddinxveen (Zuid-),10081
Midwoud.,10924
Zuidhorn.,10021
Bemelen.,10878
Brouwershaven.,10030
Huijbergen.,10466
Kamperveen.,10443
Druten.,10068
Beets.,10536
"Oploo, St. Anthonis en Ledeacker.",11415
Tull en 't Waal.,11022
Abbekerk.,10439
Oudenrijn (Geene kom),10114
Driel.,10341
Heemskerk.,10679
Jabeek.,10256
Castricum.,11287
Rhoon.,10903
Herkenbosch en Melick,10819
Leeuwarden.,11228
Andel.,10871
Riethoven.,10455
Dirksland.,11344
Nieuwe Pekela.,10950
Eijsden.,10314
Beijerland (Zuid-).,11043
Nieuwland (Geene kom),11340
Lierop.,11279
Blankenham.,10320
Moordrecht.,10120
Venlo.,10477
Nieuwolda.,10126
Vierlingsbeek.,10066
Assen.,10522
Ossendrecht.,10929
Huisseling.,11047
Brielle.,10232
Elburg.,11113
Cadier en Keer.,11447
Slochteren.,10747
Gasselte.,11099
Ambt-Ommen,11069
Willemstad.,10827
Steenwijk.,10546
Noordwijk.,10769
Didam.,10153
Oud Vroenhoven,11348
Nijeveen (Geene kom),10774
Deurne en Liesel,10379
Hoensbroek.,11177
Vlissingen (Vervolg),10270
Roermond.,11313
Ruinerwold.,10944
s Gravendeel,10052
Zelhem.,11159
Hoogemierde,11194
Itteren.,10458
Spaarndam.,10192
Oudenhoorn.,10380
Monnikendam.,10983
Meerkerk.,10618
Eibergen.,10436
Zwaluwe.,10474
Franekeradeel.,10404
Gaasterland.,10036
Barradeel (Vervolg),10156
Bleiswijk.,10994
Tongelre.,11240
Mook en Middelaar.,10271
Hoeven c.a.,10869
Wolphaartsdijk.,10543
Maasland.,10393
Zuilichem.,11036
Oosterhout.,11280
Tietjerksteradeel (Vervolg),11241
Beek.,11374
Diessen.,11185
Zwolle.,10093
Muntendam.,10550
Buren.,11286
Avereest.,11190
Deventer.,10899
Rietveld (Geene kom),10828
Breukelen Nijenrode,10807
Vrouwenpolder.,10635
Westmaas.,10695
Broek op Langedijk.,10955
Rijsbergen.,10866
Beesel.,10195
Boskoop.,10419
Stellendam.,10087
Limmen.,11370
Amsterdam.,11150
Bingelrade.,10967
