Alphen en Riel.,alphen en riel,0.06666666666666667
Franeker.,franeker,0.1111111111111111
Hedel.,hedel,0.16666666666666666
Werkendam.,werkendam,0.1
Lithoijen.,lithoijen,0.1
Oisterwijk.,oisterwijk,0.09090909090909091
Ruurlo.,ruurlo,0.14285714285714285
Bergeik,bergeijk,0.125
Goirle.,goirle,0.14285714285714285
Kats.,kats,0.2
Marum (Geene kom),marum,0.0
Beemster.,beemster,0.1111111111111111
Gendringen.,gendringen,0.09090909090909091
Hei- en Boeicop.,hei- en boeicop,0.0625
Obbicht en Papenhoven.,obbicht en papenhoven,0.045454545454545456
Lochem.,lochem,0.14285714285714285
Slenaken.,slenaken,0.1111111111111111
Zandvoort.,zandvoort,0.1
Pijnacker.,pijnacker,0.1
Haskerland.,haskerland,0.09090909090909091
Hulsberg.,hulsberg,0.1111111111111111
Hooge-Mierde c.a.,made c.a.,0.5294117647058824
Rosendaal c.a.,rosendaal,0.35714285714285715
Anlo,anloo,0.2
Poortugaal.,poortugaal,0.09090909090909091
Ezinge.,ezinge,0.14285714285714285
Schimmert.,schimmert,0.1
Ophemert.,ophemert,0.1111111111111111
Alphen.,alphen,0.14285714285714285
Zevenhoven.,zevenhoven,0.09090909090909091
Dommelen.,dommelen,0.1111111111111111
Opperdoes.,opperdoes,0.1
Broeksittard.,broeksittard,0.07692307692307693
Aalten.,aalten,0.14285714285714285
Langbroek.,langbroek,0.1
Berg en Terbijt,berg en terblijt,0.0625
Almelo (Ambt).,almelo,0.0
Moergestel.,moergestel,0.09090909090909091
Vlierden.,vlierden,0.1111111111111111
Kuilenburg,culenborg,0.3
Bladel c.a.,bakel c.a.,0.18181818181818182
Borculo.,borculo,0.125
St. Philipsland,sint philipsland,0.1875
Loenersloot.,loenersloot,0.08333333333333333
St. Anna ter Muiden,sint anna ter muiden,0.15
Heilo,heiloo,0.16666666666666666
Balgoij.,balgoij,0.125
Gouda.,gouda,0.16666666666666666
Ambt-Delden (Geen kom),ambt delden,0.09090909090909091
Enschede.,enschede,0.1111111111111111
Ooltgensplaat.,ooltgensplaat,0.07142857142857142
Ubbergen.,ubbergen,0.1111111111111111
Badel,bladel,0.16666666666666666
Ridderkerk.,ridderkerk,0.09090909090909091
Lonneker.,lonneker,0.1111111111111111
Broekhuijsen.,broekhuijsen,0.07692307692307693
Grootebroek.,grootebroek,0.08333333333333333
Almkerk en Uitwijk.,empel en meerwijk,0.5263157894736842
Bielswijk,bleiswijk,0.2222222222222222
Kerkrade.,kerkrade,0.1111111111111111
Enkhuizen.,enkhuizen,0.1
Rockanje (Geene kom),rockanje,0.0
Biervliet (Vervolg),biervliet,0.0
Willige-Langerak (Geene kom),willige langerak,0.0625
Cromvoirt.,cromvoirt,0.1
Ossenisse.,ossenisse,0.1
Akersloot.,akersloot,0.1
Gilze c.a.,mill c.a.,0.3
Abcoude Baambrugge.,abcoude-baambrugge,0.10526315789473684
Maurik.,maurik,0.14285714285714285
Wadenoijen (Geene kom),wadenoijen,0.0
Nuland.,nuland,0.14285714285714285
Diepenheim.,diepenheim,0.09090909090909091
Aarle Rixtel.,aarle-rixtel,0.15384615384615385
Schipluiden.,schipluiden,0.08333333333333333
Weert.,weert,0.16666666666666666
Nieuwveen.,nieuwveen,0.1
Vrijhoeve-Cappelle,vrijhoeve-capelle,0.05555555555555555
Bergeijk.,bergeijk,0.1111111111111111
Leijderdorp.,leiderdorp,0.16666666666666666
Heilo.,heiloo,0.16666666666666666
Huibergen,huijbergen,0.1
Usquert.,usquert,0.125
Hennaarderadeel.,hennaarderadeel,0.0625
Vlagtwedde.,vlagtwedde,0.09090909090909091
Nieuw- en St. Joostland,nieuw- en sint joosland,0.17391304347826086
Zuidbroek.,zuidbroek,0.1
Epe.,epe,0.25
Beugen,bergen,0.16666666666666666
Zuid- en Noordschermer.,zuid- en noord-schermer,0.08695652173913043
Luiksgestel,luijksgestel,0.08333333333333333
s Heer Abtskerke,'s-heer abtskerke,0.11764705882352941
Hoogeveen.,hoogeveen,0.1
St. Pieter.,sint pieter,0.36363636363636365
's Heer-Abtskerke.,'s-heer abtskerke,0.16666666666666666
Rheden.,rheden,0.14285714285714285
Geul,geulle,0.3333333333333333
Wijngaarden.,wijngaarden,0.08333333333333333
Dreumel (Geene kom),dreumel,0.0
Bakel en Milheeze.,bakel en milheeze,0.05555555555555555
Herkenbosch en Melick.,herwen en aerdt,0.5454545454545454
IJerseke,yerseke,0.25
Zutphen.,zutphen,0.125
Nijkerk.,nijkerk,0.125
Lienden.,lienden,0.125
Colijnsplaat.,colijnsplaat,0.07692307692307693
Rijp.,zijpe,0.4
Ambij,amby,0.4
Mathenes (Oud- en Nieuw-).,mheer,0.5
Vlieland.,vlieland,0.1111111111111111
Sappemeer.,sappemeer,0.1
Oud-Valkenburg.,oud-valkenburg,0.06666666666666667
Ferwerderadeel (Vervolg),ferwerderadeel,0.0
het Rijk.,de wijk,0.4444444444444444
Ruephen c.a.,nuenen c.a.,0.25
Oldemarkt.,oldemarkt,0.1
Moercapelle,moerkapelle,0.09090909090909091
Empel c.a.,gestel c.a.,0.2727272727272727
Echteld.,echteld,0.125
Spanbroek.,spanbroek,0.1
Linden.,linden,0.14285714285714285
Huissen.,huissen,0.125
Retranchement.,retranchement,0.07142857142857142
Helvoet (Nieuw).,helvoirt,0.25
Duivendijke (Geene kom),duivendijke,0.0
Baexum,baexem,0.16666666666666666
St. Philipsland.,sint philipsland,0.25
s Gravenpolder,'s-gravenpolder,0.13333333333333333
Strijp.,strijp,0.14285714285714285
Klundert.,klundert,0.1111111111111111
Oterleek.,oterleek,0.1111111111111111
Giessendam.,giessendam,0.09090909090909091
Berchem.,berghem,0.25
Asten.,asten,0.16666666666666666
Ten Boer.,ten boer,0.1111111111111111
Buurmalsen (Geene kom),buurmalsen,0.0
Schiermonnikoog.,schiermonnikoog,0.0625
Middelburg (Vervolg),middelburg,0.0
Bergambacht.,bergambacht,0.08333333333333333
Hoevelaken.,hoevelaken,0.09090909090909091
Nunhem.,nunhem,0.14285714285714285
Dalfsen.,dalfsen,0.125
Ewijk.,ewijk,0.16666666666666666
Herpen.,herpen,0.14285714285714285
Stoppeldijk.,stoppeldijk,0.08333333333333333
Rosmalen.,rosmalen,0.1111111111111111
Noord-Scharwoude.,noord-scharwoude,0.058823529411764705
Ede (Geld.),ede,0.0
Swalmen.,swalmen,0.125
"Oostelbeers, Westelbeers en Middelbeers.","oost-, west- en middelbeers",0.375
Alkmaar.,alkmaar,0.125
Zaandijk.,zaandijk,0.1111111111111111
Oud-Vossemeer.,oud-vossemeer,0.07142857142857142
Cadsand.,cadzand,0.25
Heukelom.,heukelum,0.2222222222222222
Sevenum.,sevenum,0.125
Beusichem.,beusichem,0.1
Beuningen (Geene kom),beuningen,0.0
Hontenisse.,hontenisse,0.09090909090909091
Hoogkarspel.,hoogkarspel,0.08333333333333333
Overasselt.,overasselt,0.09090909090909091
Duivendijke.,duivendijke,0.08333333333333333
Pancras (St.).,sint pancras,0.4166666666666667
Zegwaart.,zegwaart,0.1111111111111111
Poederoijen.,poederoijen,0.08333333333333333
Venraij.,venray,0.375
Halsteren.,halsteren,0.1
Ellemeet.,ellemeet,0.1111111111111111
Twisk.,twisk,0.16666666666666666
Weerselo.,weerselo,0.1111111111111111
Wanssum.,wanssum,0.125
Duizel en Steensel (geene kom),duizel en steensel,0.0
Sambeek.,sambeek,0.125
Friesland.,biesland,0.3
Oosthuizen.,oosthuizen,0.09090909090909091
Ginneken,genderen,0.375
Drongelen.,drongelen,0.1
Helvoirt.,helvoirt,0.1111111111111111
Sliedrecht.,sliedrecht,0.09090909090909091
Delden (Ambt).,delden,0.0
Spijkenisse.,spijkenisse,0.08333333333333333
Roosteren.,roosteren,0.1
Leimuiden.,leimuiden,0.1
Cortgene,kortgene,0.125
Drenthe.,dronten,0.375
Dodewaard (Geene kom),dodewaard,0.0
Nuth.,nuth,0.2
Doesburg.,doesburg,0.1111111111111111
Ængwirden,aengwirden,0.2
Sittard.,sittard,0.125
Nieuwkoop.,nieuwkoop,0.1
Delft.,delft,0.16666666666666666
Schiedam.,schiedam,0.1111111111111111
Coevorden.,coevorden,0.1
"Abcoude, Proostdij en Aasdom.",abcoude-proostdij,0.4482758620689655
Empel,tempel,0.16666666666666666
IJzendoorn (Geene kom),ijzendoorn,0.0
Ouddorp.,ouddorp,0.125
Ambt-Vollenhove,ambt vollenhove,0.06666666666666667
Wijk (de),ewijk,0.2
Loosdrecht.,loosdrecht,0.09090909090909091
Aar (ter).,maarn,0.4
Simpelveld.,simpelveld,0.09090909090909091
Doetichem,doetinchem,0.1
"Berkel, Enschot en Huyclom.",berkel-enschot,0.5185185185185185
Deil.,deil,0.2
Boxtel.,boxtel,0.14285714285714285
Wamel.,wamel,0.16666666666666666
Sprang.,sprang,0.14285714285714285
Krabbendijke.,krabbendijke,0.07692307692307693
Stad aan 't Haringvliet.,stad aan 't haringvliet,0.041666666666666664
Tholen.,tholen,0.14285714285714285
Bildt (De),biert,0.4
Duizel,huizen,0.3333333333333333
Gronsfeld.,gronsfeld,0.1
Havelte.,havelte,0.125
Zoetermeer.,zoetermeer,0.09090909090909091
Callantsoog.,callantsoog,0.08333333333333333
Scherpenisse.,scherpenisse,0.07692307692307693
Westervoort.,westervoort,0.08333333333333333
Zaandam.,zaandam,0.125
Raamsdonk.,raamsdonk,0.1
Schelluinen.,schelluinen,0.08333333333333333
Zwijndrecht.,zwijndrecht,0.08333333333333333
Woubrugge.,woubrugge,0.1
Almelo (Stad),almelo,0.0
Kamperveen (Geene kom),kamperveen,0.0
Laagnieuwkoop.,laag-nieuwkoop,0.14285714285714285
Bovenkarspel.,bovenkarspel,0.07692307692307693
Rijp (De),strijp,0.3333333333333333
Hoogezand.,hoogezand,0.1
Wervershoof.,wervershoof,0.08333333333333333
Oudepekela.,oude pekela,0.18181818181818182
Rilland en Maire.,rilland en bath,0.29411764705882354
Snelrewaard.,snelrewaard,0.08333333333333333
Buren.,buren,0.16666666666666666
