File name,Literal,Label,Code
cell=VT_1859_01_H1-S1-C806,buiten de kom. wijk c brs. vragender,BuitenKom
cell=VT_1859_01_H1-S1-C807,buiten de kom. wijk d brs. lievelde,BuitenKom
cell=VT_1859_01_H1-S1-C808,buiten de kom. wijk e brs. zieuwent,BuitenKom
cell=VT_1859_01_H1-S1-C812,brs. aalst. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C813,brs. de marsch. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C814,brs. meerten. kom,BinnenKom
cell=VT_1859_01_H1-S1-C815,brs. meerten. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C816,dorp lienden. kom,BinnenKom
cell=VT_1859_01_H1-S1-C817,dorp lienden. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C818,"dorp ommeren, geene kom",BinnenKom
cell=VT_1859_01_H1-S1-C819,dorp ingen. kom,BinnenKom
cell=VT_1859_01_H1-S1-C820,dorp ingen. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C824,kom. wijk a stad,BinnenKom
cell=VT_1859_01_H1-S1-C825,kom. wijk a stad schepen,BinnenKom
cell=VT_1859_01_H1-S1-C826,buiten de kom. wijk b brs. klein dochteren,BuitenKom
cell=VT_1859_01_H1-S1-C827,buiten de kom. wijk c brs. armhoede,BuitenKom
cell=VT_1859_01_H1-S1-C832,dorp maurik. kom,BinnenKom
cell=VT_1859_01_H1-S1-C833,dorp maurik. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C834,dorp eck en wiel. kom,BinnenKom
cell=VT_1859_01_H1-S1-C835,dorp eck en wiel. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C836,dorp rijswijk. kom,BinnenKom
cell=VT_1859_01_H1-S1-C837,dorp rijswijk. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C838,dorp ravenswaaij. kom,BinnenKom
cell=VT_1859_01_H1-S1-C839,dorp ravenswaaij. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C844,dorp millingen. wijk a kom,BinnenKom
cell=VT_1859_01_H1-S1-C845,dorp millingen. wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C847,dorp millingen. wijk b kom,BinnenKom
cell=VT_1859_01_H1-S1-C848,dorp millingen. wijk b buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C853,kom. wijk a geh. rietschoof,BinnenKom
cell=VT_1859_01_H1-S1-C854,kom. wijk b dorp nederhemert,BinnenKom
cell=VT_1859_01_H1-S1-C855,kom. wijk c dorp idem,BinnenKom
cell=VT_1859_01_H1-S1-C857,kom. wijk a dorp neede,BinnenKom
cell=VT_1859_01_H1-S1-C858,kom. wijk b dorp neede,BinnenKom
cell=VT_1859_01_H1-S1-C859,buiten de kom. wijk c geh. ruivenhof,BuitenKom
cell=VT_1859_01_H1-S1-C860,buiten de kom. wijk d brs. hoonte,BuitenKom
cell=VT_1859_01_H1-S1-C861,buiten de kom. wijk e brs. noordijk,BuitenKom
cell=VT_1859_01_H1-S1-C862,buiten de kom. wijk f brs. loohuizen,BuitenKom
cell=VT_1859_01_H1-S1-C863,buiten de kom. wijk g brs. broeke,BuitenKom
cell=VT_1859_01_H1-S1-C864,buiten de kom. wijk h brs. achterveld,BuitenKom
cell=VT_1859_01_H1-S1-C869,stad. wijk a kom,BinnenKom
cell=VT_1859_01_H1-S1-C870,stad. wijk a kom schepen,BinnenKom
cell=VT_1859_01_H1-S1-C871,stad. wijk a buit. de kom. brs. walvenhoven,BinnenKom
cell=VT_1859_01_H1-S1-C872,stad. wijk b kom,BinnenKom
cell=VT_1859_01_H1-S1-C873,stad. wijk b buiten de kom brs. appel,BuitenKom
cell=VT_1859_01_H1-S1-C874,buiten de kom. wijk c brs. sligtenhout,BuitenKom
cell=VT_1859_01_H1-S1-C875,buiten de kom. wijk d brs. veen,BuitenKom
cell=VT_1859_01_H1-S1-C876,buiten de kom. wijk e brs. hoek en achterhoek,BuitenKom
cell=VT_1859_01_H1-S1-C877,buiten de kom. wijk f brs. doornsteeg,BuitenKom
cell=VT_1859_01_H1-S1-C878,buiten de kom. wijk f brs. schepen,BuitenKom
cell=VT_1859_01_H1-S1-C883,stad. wijk a kom,BinnenKom
cell=VT_1859_01_H1-S1-C884,stad. wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C885,stad. kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S1-C886,stad. kom. wijk c,BinnenKom
cell=VT_1859_01_H1-S1-C887,stad. kom. wijk d,BinnenKom
cell=VT_1859_01_H1-S1-C888,stad. buiten de kom. wijk d,BuitenKom
cell=VT_1859_01_H1-S1-C889,stad. buiten de kom. wijk d schepen,BuitenKom
cell=VT_1859_01_H1-S1-C890,geene kom. wijk e dorp hees,BinnenKom
cell=VT_1859_01_H1-S1-C891,geene kom. wijk f dorp neerbosch,BinnenKom
cell=VT_1859_01_H1-S1-C892,geene kom. wijk g dorp hatert,BinnenKom
cell=VT_1859_01_H1-S1-C897,buiten de kom. wijk a brs. westerbuurt,BuitenKom
cell=VT_1859_01_H1-S1-C898,buiten de kom. wijk b brs. bovenstreek,BuitenKom
cell=VT_1859_01_H1-S1-C899,buiten de kom. wijk c brs. westerveld,BuitenKom
cell=VT_1859_01_H1-S1-C900,kom. wijk d brs. bovendorper veldbuurt,BinnenKom
cell=VT_1859_01_H1-S1-C901,kom. wijk e dorp oldebroek,BinnenKom
cell=VT_1859_01_H1-S1-C902,buiten de kom. wijk f brs. eekt,BuitenKom
cell=VT_1859_01_H1-S1-C903,buiten de kom. wijk g brs. zwarteweg,BuitenKom
cell=VT_1859_01_H1-S1-C904,buiten de kom. wijk h brs. zwarteweg,BuitenKom
cell=VT_1859_01_H1-S1-C905,buiten de kom. wijk i brs. broekdijk,BuitenKom
cell=VT_1859_01_H1-S1-C906,buiten de kom. wijk j brs. broekdijk,BuitenKom
cell=VT_1859_01_H1-S1-C907,buiten de kom. wijk k brs. oostbroekdijk,BuitenKom
cell=VT_1859_01_H1-S1-C908,buiten de kom. wijk l brs. lapstreek en stuivezand,BuitenKom
cell=VT_1859_01_H1-S1-C909,buiten de kom. wijk m brs. vierhuizen en spronk,BuitenKom
cell=VT_1859_01_H1-S1-C910,buiten de kom. wijk n brs. veldbuurt,BuitenKom
cell=VT_1859_01_H1-S1-C911,buiten de kom. wijk o brs. het loo,BuitenKom
cell=VT_1859_01_H1-S1-C912,buiten de kom. wijk p brs. engeland,BuitenKom
cell=VT_1859_01_H1-S1-C913,buiten de kom. wijk q brs. heerder wezep,BuitenKom
cell=VT_1859_01_H1-S1-C914,buiten de kom. wijk r brs. voskuil en duivendans,BuitenKom
cell=VT_1859_01_H1-S1-C915,buiten de kom. wijk s brs. hattemer wezep,BuitenKom
cell=VT_1859_01_H1-S1-C916,buiten de kom. wijk t brs. idem,BuitenKom
cell=VT_1859_01_H1-S1-C917,buiten de kom. wijk u brs. veldbuurt,BuitenKom
cell=VT_1859_01_H1-S1-C918,buiten de kom. wijk v brs. hattemerbroek,BuitenKom
cell=VT_1859_01_H1-S1-C919,buiten de kom. wijk w brs. idem,BuitenKom
cell=VT_1859_01_H1-S1-C920,buiten de kom. wijk x brs. molecaten,BuitenKom
cell=VT_1859_01_H1-S1-C921,buiten de kom. wijk ij brs. geldersche dijk,BuitenKom
cell=VT_1859_01_H1-S1-C922,buiten de kom. wijk z brs. idem,BuitenKom
cell=VT_1859_01_H1-S1-C926,brs. zennewijnen. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C927,dorp ophemert. kom,BinnenKom
cell=VT_1859_01_H1-S1-C928,dorp ophemert. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C939,dorp aalst. kom,BinnenKom
cell=VT_1859_01_H1-S1-C940,dorp poederoijen. kom,BinnenKom
cell=VT_1859_01_H1-S1-C941,dorp poederoijen. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C946,kom. wijk a dorp,BinnenKom
cell=VT_1859_01_H1-S1-C947,buiten de kom. wijk a dorp,BuitenKom
cell=VT_1859_01_H1-S1-C948,buiten de kom. wijk b brs. norden,BuitenKom
cell=VT_1859_01_H1-S1-C949,buiten de kom. wijk c brs. bijsteren,BuitenKom
cell=VT_1859_01_H1-S1-C950,buiten de kom. wijk d brs. havikhuizen,BuitenKom
cell=VT_1859_01_H1-S1-C951,buiten de kom. wijk e brs. huinen,BuitenKom
cell=VT_1859_01_H1-S1-C952,buiten de kom. wijk f brs. gerven,BuitenKom
cell=VT_1859_01_H1-S1-C953,buiten de kom. wijk g brs. hell,BuitenKom
cell=VT_1859_01_H1-S1-C954,buiten de kom. wijk h brs. diermen,BuitenKom
cell=VT_1859_01_H1-S1-C955,buiten de kom. wijk i brs. hoef,BuitenKom
cell=VT_1859_01_H1-S1-C956,buiten de kom. wijk k brs. nuld,BuitenKom
cell=VT_1859_01_H1-S1-C960,dorp renkum. wijk a kom,BinnenKom
cell=VT_1859_01_H1-S1-C961,dorp renkum. wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C963,dorp renkum. wijk b buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C964,kom. dorp oosterbeek. wijk a,BinnenKom
cell=VT_1859_01_H1-S1-C965,kom. dorp oosterbeek. wijk b,BinnenKom
cell=VT_1859_01_H1-S1-C966,kom. dorp oosterbeek. wijk c,BinnenKom
cell=VT_1859_01_H1-S1-C967,kom. dorp oosterbeek. wijk d,BinnenKom
cell=VT_1859_01_H1-S1-C972,wijk i dorp velp. kom,BinnenKom
cell=VT_1859_01_H1-S1-C973,wijk i dorp velp. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C974,dorp rheden. wijk ii buurs. wort rheden buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C975,dorp rheden. wijk iii dorp. kom,BinnenKom
cell=VT_1859_01_H1-S1-C976,dorp rheden. wijk iii dorp. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C978,dorp rheden. wijk iv buurs. rhedersteeg buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C979,dorp ellekom. wijk v brs. middagtersteeg. kom,BinnenKom
cell=VT_1859_01_H1-S1-C980,dorp ellekom. wijk v brs. middagtersteeg. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C981,dorp ellekom. wijk vi brs. havikerwaard buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C982,"dorp ellekom. wijk vii dorp, geene kom",BinnenKom
cell=VT_1859_01_H1-S1-C983,dorp dieren. wijk viii brs. fraterwaard buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C984,dorp dieren. wijk ix dorp. kom,BinnenKom
cell=VT_1859_01_H1-S1-C985,dorp dieren. wijk ix dorp. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C986,"dorp spankeren. wijk x dorp, geene kom",BinnenKom
cell=VT_1859_01_H1-S1-C987,dorp spankeren. wijk xi brs. soeren. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C992,kom. dorp,BinnenKom
cell=VT_1859_01_H1-S1-C993,buiten de kom. geh. plagdel,BuitenKom
cell=VT_1859_01_H1-S1-C994,buiten de kom. geh. terlet,BuitenKom
cell=VT_1859_01_H1-S1-C995,buiten de kom. geh. imbosch,BuitenKom
cell=VT_1859_01_H1-S1-C999,kom. dorp,BinnenKom
cell=VT_1859_01_H1-S1-C1000,buiten de kom. dorp brs. romen,BuitenKom
cell=VT_1859_01_H1-S1-C1001,buiten de kom. dorp dorp,BuitenKom
cell=VT_1859_01_H1-S1-C1002,buiten de kom. dorp brs. geenwei,BuitenKom
cell=VT_1859_01_H1-S1-C1006,kom. wijk a dorp,BinnenKom
cell=VT_1859_01_H1-S1-C1007,kom. wijk b dorp,BinnenKom
cell=VT_1859_01_H1-S1-C1008,buiten de kom. wijk c brs. brouwershoek,BuitenKom
cell=VT_1859_01_H1-S1-C1009,buiten de kom. wijk d brs. garvelinkhoek,BuitenKom
cell=VT_1859_01_H1-S1-C1010,buiten de kom. wijk e brs. brinkmanshoek,BuitenKom
cell=VT_1859_01_H1-S1-C1011,buiten de kom. wijk f brs. lusinkbroek,BuitenKom
cell=VT_1859_01_H1-S1-C1012,buiten de kom. wijk g brs. nieuwenhuishoek,BuitenKom
cell=VT_1859_01_H1-S1-C1013,buiten de kom. wijk h brs. wissinkhoek,BuitenKom
cell=VT_1859_01_H1-S1-C1014,buiten de kom. wijk i brs. den bruil,BuitenKom
cell=VT_1859_01_H1-S1-C1015,buiten de kom. wijk k brs. winkelerhoek,BuitenKom
cell=VT_1859_01_H1-S1-C1016,buiten de kom. wijk l 1ste rot brs. zieuwent,BuitenKom
cell=VT_1859_01_H1-S1-C1017,buiten de kom. wijk m 2de rot idem,BuitenKom
cell=VT_1859_01_H1-S1-C1018,buiten de kom. wijk n brs. de haar,BuitenKom
cell=VT_1859_01_H1-S1-C1019,buiten de kom. wijk o brs. veldhoek,BuitenKom
cell=VT_1859_01_H1-S1-C1020,buiten de kom. wijk p brs. formerhoek,BuitenKom
cell=VT_1859_01_H1-S1-C1021,buiten de kom. wijk q brs. everninkhoek,BuitenKom
cell=VT_1859_01_H1-S1-C1026,dorp wijk a kom,BinnenKom
cell=VT_1859_01_H1-S1-C1027,dorp wijk b buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1030,wijk a dorp steenderen. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1031,wijk a dorp steenderen. buiten de kom brs. covik,BuitenKom
cell=VT_1859_01_H1-S1-C1032,wijk b dorp bronkhorst. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1033,"wijk b dorp bronkhorst. buiten de kom brs. emmer, rhaa, olborgen en luur",BuitenKom
cell=VT_1859_01_H1-S1-C1034,buiten de kom. wijk c buurs. toldijk,BuitenKom
cell=VT_1859_01_H1-S1-C1035,buiten de kom. wijk d buurs. baak,BuitenKom
cell=VT_1859_01_H1-S1-C1040,stad. kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S1-C1041,stad. kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S1-C1042,stad. kom. wijk c,BinnenKom
cell=VT_1859_01_H1-S1-C1043,stad. kom. wijk d,BinnenKom
cell=VT_1859_01_H1-S1-C1044,stad. kom. wijk e,BinnenKom
cell=VT_1859_01_H1-S1-C1045,stad. kom. wijk f,BinnenKom
cell=VT_1859_01_H1-S1-C1046,stad. kom. wijk g,BinnenKom
cell=VT_1859_01_H1-S1-C1047,stad. kom. wijk g schepen,BinnenKom
cell=VT_1859_01_H1-S1-C1048,stad. buiten de kom. wijk g,BuitenKom
cell=VT_1859_01_H1-S1-C1049,stad. kom. wijk h,BinnenKom
cell=VT_1859_01_H1-S1-C1050,stad. buiten de kom. wijk h,BuitenKom
cell=VT_1859_01_H1-S1-C1055,wijk b dorp beek. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1056,wijk b dorp beek. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1057,wijk e brs. ellekom. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1058,wijk k dorp kekerdom. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1059,wijk k dorp kekerdom. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1060,wijk l dorp leuth. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1061,wijk o dorp ooij. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1062,wijk o dorp ooij. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1063,wijk p brs. persengen. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1064,wijk u dorp ubbergen. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1069,kom. wijk a dorp valburg,BinnenKom
cell=VT_1859_01_H1-S1-C1070,kom. wijk b dorp oosterhout,BinnenKom
cell=VT_1859_01_H1-S1-C1071,kom. wijk c dorp slijk ewijk,BinnenKom
cell=VT_1859_01_H1-S1-C1072,kom. wijk d dorp hesveld,BinnenKom
cell=VT_1859_01_H1-S1-C1073,kom. wijk e dorp andelst,BinnenKom
cell=VT_1859_01_H1-S1-C1074,kom. wijk f dorp zetten,BinnenKom
cell=VT_1859_01_H1-S1-C1075,kom. wijk g dorp homoet,BinnenKom
cell=VT_1859_01_H1-S1-C1076,kom. wijk h dorp loenen en wolferen,BinnenKom
cell=VT_1859_01_H1-S1-C1079,dorp varik. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1080,dorp varik. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1081,dorp heesselt. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1082,dorp heesselt. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1087,dorp voorst. kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S1-C1088,dorp voorst. buiten de kom. wijk a,BuitenKom
cell=VT_1859_01_H1-S1-C1089,dorp voorst. buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S1-C1090,dorp voorst. buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S1-C1091,dorp voorst. buiten de kom. wijk d,BuitenKom
cell=VT_1859_01_H1-S1-C1092,dorp voorst. buiten de kom. wijk e,BuitenKom
cell=VT_1859_01_H1-S1-C1093,dorp voorst. buiten de kom. wijk f,BuitenKom
cell=VT_1859_01_H1-S1-C1094,dorp wilp. buiten de kom. wijk a,BuitenKom
cell=VT_1859_01_H1-S1-C1095,dorp wilp. buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S1-C1096,dorp wilp. buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S1-C1097,dorp wilp. kom. wijk d,BinnenKom
cell=VT_1859_01_H1-S1-C1098,dorp wilp. buiten de kom. wijk d,BuitenKom
cell=VT_1859_01_H1-S1-C1099,dorp wilp. buiten de kom. wijk e,BuitenKom
cell=VT_1859_01_H1-S1-C1100,dorp twello. kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S1-C1101,dorp twello. buiten de kom. wijk a,BuitenKom
cell=VT_1859_01_H1-S1-C1102,dorp twello. buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S1-C1103,dorp twello. buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S1-C1104,dorp twello. buiten de kom. wijk d,BuitenKom
cell=VT_1859_01_H1-S1-C1105,dorp terwolde. kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S1-C1106,dorp terwolde. buit. de kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S1-C1107,dorp terwolde. kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S1-C1108,dorp terwolde. buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S1-C1109,dorp terwolde. buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S1-C1110,dorp terwolde. buiten de kom. wijk d,BuitenKom
cell=VT_1859_01_H1-S1-C1111,dorp terwolde. buiten de kom. wijk e,BuitenKom
cell=VT_1859_01_H1-S1-C1113,dorp nijbroek. kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S1-C1114,dorp nijbroek. buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S1-C1115,dorp nijbroek. buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S1-C1120,kom. wijk a dorp,BinnenKom
cell=VT_1859_01_H1-S1-C1121,buiten de kom. wijk b brs. delden,BuitenKom
cell=VT_1859_01_H1-S1-C1122,buiten de kom. wijk c brs. veldwijk,BuitenKom
cell=VT_1859_01_H1-S1-C1123,buiten de kom. wijk d brs. mossel,BuitenKom
cell=VT_1859_01_H1-S1-C1124,buiten de kom. wijk e brs. linde,BuitenKom
cell=VT_1859_01_H1-S1-C1127,wijk a dorp vuren. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1128,wijk a dorp vuren. buiten de kom. brs. leeuven.,BuitenKom
cell=VT_1859_01_H1-S1-C1129,wijk b dorp dalem. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1130,wijk b dorp dalem. buit. de kom. brs. laag dalem,BinnenKom
cell=VT_1859_01_H1-S1-C1134,wijk a dorp waardenburg. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1135,wijk a dorp waardenburg. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1136,wijk b dorp neerijnen. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1137,wijk b dorp neerijnen. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1146,stad. kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S1-C1147,stad. buiten de kom. wijk b brs. oud-wageningen,BuitenKom
cell=VT_1859_01_H1-S1-C1148,stad. buiten de kom. wijk c brs. boven- en benedenbuurt,BuitenKom
cell=VT_1859_01_H1-S1-C1149,de kom. buiten wijk d nude en mennonietenbuurt,BuitenKom
cell=VT_1859_01_H1-S1-C1150,de kom. buiten wijk d id. id. schepen,BuitenKom
cell=VT_1859_01_H1-S1-C1151,de kom. buiten wijk e brs. kortenburg,BuitenKom
cell=VT_1859_01_H1-S1-C1155,dorp wamel. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1156,dorp wamel. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1157,dorp leeuwen. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1158,dorp leeuwen. buiten de kom schepen,BuitenKom
cell=VT_1859_01_H1-S1-C1163,dorp warnsveld. wijk a dorp. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1164,dorp warnsveld. wijk a dorp. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1165,dorp warnsveld. wijk b buurs. warken buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1166,wijk c brs. leesten. buit. de kom,BinnenKom
cell=VT_1859_01_H1-S1-C1167,wijk d brs. wichmond. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1168,wijk d brs. wichmond. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1169,wijk e brs. vierakker. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1174,kom. wijk a dorp wehl,BinnenKom
cell=VT_1859_01_H1-S1-C1175,buiten de kom. wijk a dorp wehl,BuitenKom
cell=VT_1859_01_H1-S1-C1176,buiten de kom. wijk b brs. meerenbroek,BuitenKom
cell=VT_1859_01_H1-S1-C1177,buiten de kom. wijk c brs. broek,BuitenKom
cell=VT_1859_01_H1-S1-C1178,buiten de kom. wijk d brs. heidekant,BuitenKom
cell=VT_1859_01_H1-S1-C1179,buiten de kom. wijk e brs. achterwehl,BuitenKom
cell=VT_1859_01_H1-S1-C1183,dorp westervoort. wijk a kom,BinnenKom
cell=VT_1859_01_H1-S1-C1184,dorp westervoort. wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1190,kom. wijk a dorp winterswijk,BinnenKom
cell=VT_1859_01_H1-S1-C1191,buiten de kom. wijk a dorp winterswijk,BuitenKom
cell=VT_1859_01_H1-S1-C1192,buiten de kom. wijk b brs. miste,BuitenKom
cell=VT_1859_01_H1-S1-C1193,buiten de kom. wijk c brs. korle,BuitenKom
cell=VT_1859_01_H1-S1-C1194,buiten de kom. wijk d brs. meddo,BuitenKom
cell=VT_1859_01_H1-S1-C1195,buiten de kom. wijk e brs. ratum,BuitenKom
cell=VT_1859_01_H1-S1-C1196,buiten de kom. wijk f brs. huppel,BuitenKom
cell=VT_1859_01_H1-S1-C1197,buiten de kom. wijk g brs. henxel,BuitenKom
cell=VT_1859_01_H1-S1-C1198,buiten de kom. wijk h brs. kotten,BuitenKom
cell=VT_1859_01_H1-S1-C1199,buiten de kom. wijk i brs. brinkheurne,BuitenKom
cell=VT_1859_01_H1-S1-C1200,buiten de kom. wijk k brs. woold,BuitenKom
cell=VT_1859_01_H1-S1-C1201,buiten de kom. wijk l brs. dorpsbuurt,BuitenKom
cell=VT_1859_01_H1-S1-C1205,wijk a dorp terborg. kom. dorp,BinnenKom
cell=VT_1859_01_H1-S1-C1206,wijk a dorp terborg. buiten de kom. buurschap heuven,BuitenKom
cell=VT_1859_01_H1-S1-C1207,wijk b dorp sillevolde. kom. dorp,BinnenKom
cell=VT_1859_01_H1-S1-C1208,wijk b dorp sillevolde. buiten de kom. brs. kroezenhoek,BuitenKom
cell=VT_1859_01_H1-S1-C1209,wijk b dorp sillevolde. buiten de kom. brs. sillevolde,BuitenKom
cell=VT_1859_01_H1-S1-C1210,wijk c dorp varsseveld. kom. dorp,BinnenKom
cell=VT_1859_01_H1-S1-C1211,wijk c dorp varsseveld. buiten de kom. brs. binnenheurne,BuitenKom
cell=VT_1859_01_H1-S1-C1212,wijk c dorp varsseveld. buiten de kom. brs. senderhoek,BuitenKom
cell=VT_1859_01_H1-S1-C1213,wijk c dorp varsseveld. buiten de kom. brs. heelweg,BuitenKom
cell=VT_1859_01_H1-S1-C1214,wijk c dorp varsseveld. buiten de kom. brs. westendorp,BuitenKom
cell=VT_1859_01_H1-S1-C1219,dorp wijchen. wijk a dorp kom,BinnenKom
cell=VT_1859_01_H1-S1-C1220,dorp wijchen. wijk a dorp buiten de kom. buurschap dorpsrot,BuitenKom
cell=VT_1859_01_H1-S1-C1221,dorp wijchen. buiten de kom. wijk b brs. boschkantrot,BuitenKom
cell=VT_1859_01_H1-S1-C1222,dorp wijchen. buiten de kom. wijk c brs. passerot,BuitenKom
cell=VT_1859_01_H1-S1-C1223,dorp wijchen. buiten de kom. wijk d brs. woezikschrot,BuitenKom
cell=VT_1859_01_H1-S1-C1224,"wijk e dorp nifterik, geene kom",BinnenKom
cell=VT_1859_01_H1-S1-C1228,dorp kom,BinnenKom
cell=VT_1859_01_H1-S1-C1229,dorp buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1232,kom. wijk a dorp zelhem,BinnenKom
cell=VT_1859_01_H1-S1-C1233,buiten de kom. wijk a dorp zelhem,BuitenKom
cell=VT_1859_01_H1-S1-C1234,buiten de kom. wijk b brs. heidenhoek,BuitenKom
cell=VT_1859_01_H1-S1-C1235,buiten de kom. wijk c brs. wassinkbrink,BuitenKom
cell=VT_1859_01_H1-S1-C1236,buiten de kom. wijk d brs. winkelshoek,BuitenKom
cell=VT_1859_01_H1-S1-C1237,buiten de kom. wijk e brs. velswijk,BuitenKom
cell=VT_1859_01_H1-S1-C1238,buiten de kom. wijk f brs. oosterwijk,BuitenKom
cell=VT_1859_01_H1-S1-C1239,buiten de kom. wijk g brs. halle,BuitenKom
cell=VT_1859_01_H1-S1-C1242,kom. wijk a dorp zevenaar,BinnenKom
cell=VT_1859_01_H1-S1-C1243,buiten de kom. wijk b brs. babberich en holthuizen,BuitenKom
cell=VT_1859_01_H1-S1-C1244,buiten de kom. wijk c dorp oud-zevenaar,BuitenKom
cell=VT_1859_01_H1-S1-C1245,buiten de kom. wijk d brs. ooij,BuitenKom
cell=VT_1859_01_H1-S1-C1246,buiten de kom. wijk e brs. grieth en zweekhout,BuitenKom
cell=VT_1859_01_H1-S1-C1250,dorp zoelen. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1251,dorp zoelen. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1252,dorp kerk-avezaath. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1253,dorp kerk-avezaath. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1254,dorp kapel-avezaath. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1255,dorp kapel-avezaath. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1260,dorp. kom,BinnenKom
cell=VT_1859_01_H1-S1-C1261,dorp. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S1-C1264,stad. kom. wijk a,BinnenKom
